PAGEID,Location,Region,Quality,Time Rating,Technical Rating,Water Rating,Risk Rating,Min Time,Max Time,Hike,Permits,URL,Longest,Shuttle,Vehicle,Latitude,Longitude,Months,Jump,Min Rappels,Max Rappels
32830,The Sedona Subway,Sedona,2.6,II,3.0,A,,3 h,7 h,,No,https://ropewiki.com/The_Sedona_Subway,50.0,0 minutes,Passenger,34.900833333333,-111.79527777778,"['Apr', 'May', 'Oct', 'Nov', 'Dec']",0,2,2
655,La Milagrosa Canyon,Santa Catalina Mountains,2.6,I,3.0,B,,2 h,3 h,3 mi,No,https://ropewiki.com/La_Milagrosa_Canyon,30.0,0 minutes,Passenger,32.300277777778,-110.70972222222,"['Jun', 'Jul', 'Aug', 'Dec', 'Jan', 'Feb', 'Sep', 'Oct', 'Nov']",0,3,4
729,Buckwater Draw,Dinosaur National Monument,3.0,III,3.0,A,,8.25 h,,7.05 mi,No,https://ropewiki.com/Buckwater_Draw,55.0,0.5 minutes,Passenger,40.305277777778,-108.98111111111,"['May', 'Sep', 'Oct']",0,3,7
29914,Nido de los Aguiluchos,Nuevo Leon,3.0,II,3.0,A,PG,3 h,5 h,1 mi,No,https://ropewiki.com/Nido_de_los_Aguiluchos,110.0,0 minutes,,25.662777777778,-100.46888888889,"['Dec', 'Jan', 'Feb']",0,2,4
67445,Temple Canyon,Sedona,3.0,II,3.0,A,,,,,No,https://ropewiki.com/Temple_Canyon,150.0,0 minutes,High Clearance,34.863333333333,-111.72222222222,"['Sep', 'Oct', 'Nov', 'Dec', 'Jan', 'Feb', 'Mar', 'Apr', 'May', 'Jun', 'Jul', 'Aug']",0,5,5
18736,Deadman Canyon (North Fork),New Mexico,4.5,III,1.0,A,,8 h,,5 mi,No,https://ropewiki.com/Deadman_Canyon_(North_Fork),0.0,,,32.86,-105.92,"['Sep', 'Oct', 'Nov', 'Dec', 'Jan', 'Feb', 'Mar', 'Apr', 'May']",0,0,0
38467,Emerald Canyon,North Shore,4.3,III,3.0,C,,,,,No,https://ropewiki.com/Emerald_Canyon,80.0,0 minutes,,20.798888888889,-156.11916666667,"['Dec', 'Jan', 'Feb', 'Mar', 'Apr', 'May', 'Jun', 'Jul', 'Aug', 'Sep', 'Oct', 'Nov']",0,10,10
18746,Marble Canyon (North - North Spur),New Mexico,4.5,III,1.0,A,,4 h,6 h,4.5 mi,No,https://ropewiki.com/Marble_Canyon_(North_-_North_Spur),0.0,,,32.896666666667,-105.89583333333,"['Nov', 'Dec', 'Jan', 'Feb', 'Mar', 'Apr', 'May', 'Oct', 'Jun', 'Jul', 'Aug', 'Sep']",0,0,0
11025,Redemption Canyon,Trachyte Area,4.4,V,4.0,B,,15 h,20 h,0.0124 mi,No,https://ropewiki.com/Redemption_Canyon,70.0,0 minutes,Passenger,37.821388888889,-110.53055555556,"['Mar', 'Apr', 'May', 'Sep', 'Oct', 'Nov']",0,8,8
42267,Liberty Cap,Colorado National Monument,2.6,II,3.0,A,,2 h,3 h,3 mi,No,https://ropewiki.com/Liberty_Cap,100.0,0 minutes,Passenger,39.057222222222,-108.67,"['Mar', 'Apr', 'May', 'Sep', 'Oct', 'Nov']",0,3,3
8433,Mist Falls,Oregon Side,3.5,II,3.0,B,R,4 h,6 h,3 mi,No,https://ropewiki.com/Mist_Falls,300.0,0 minutes,Passenger,45.573888888889,-122.1325,"['Mar', 'Apr', 'May']",0,2,2
55568,Prairie Creek,South Cascades,3.5,II,3.0,C1,,,,1.25 mi,No,https://ropewiki.com/Prairie_Creek,70.0,10 minutes,Passenger,46.285277777778,-121.72388888889,"['Jun', 'May', 'Jul', 'Aug']",0,4,6
516,Adobe Swale,Poison Springs,2.5,III,3.0,B,,4 h,6 h,,,https://ropewiki.com/Adobe_Swale,165.0,,,38.154444444444,-110.52138888889,"['Mar', 'Apr', 'May', 'Jun', 'Jul', 'Aug', 'Sep', 'Oct', 'Nov']",0,3,3
67432,Little Bear,Sedona,2.8,II,3.0,A,,,,,No,https://ropewiki.com/Little_Bear,95.0,,High Clearance,34.911111111111,-111.88638888889,"['Oct', 'Nov', 'Dec', 'Jan', 'Feb', 'Mar', 'Apr', 'May']",0,3,4
1620,Peppermint Creek (Lower),Sequoia National Forest,2.7,III,3.0,B,,6 h,9 h,3.9 mi,Restricted,https://ropewiki.com/Peppermint_Creek_(Lower),200.0,0 minutes,,36.061666666667,-118.48583333333,"['Jul', 'Aug', 'Sep', 'Oct']",0,5,5
873,Tanner Wash,Grand Canyon,2.8,IV,3.0,B,R,24 h,48 h,19 mi,Yes,https://ropewiki.com/Tanner_Wash,50.0,0.5 minutes,Passenger,36.693055555556,-111.70527777778,"['Sep', 'Oct', 'Nov', 'Dec', 'Jan', 'Feb', 'Mar', 'Apr', 'May']",0,0,0
73183,The Racetrack,Mt. Baker Ranger District,2.7,II,3.0,C1,,2 h,4 h,,No,https://ropewiki.com/The_Racetrack,100.0,0 minutes,Passenger,48.877777777778,-122.12333333333,"['Jul', 'Aug', 'Sep', 'Oct']",0,2,4
626,Casner Cabin Draw,West Fork Oak Creek,2.6,III,3.0,B,,5 h,8 h,9.5 mi,No,https://ropewiki.com/Casner_Cabin_Draw,20.0,0.5 minutes,Passenger,35.031111111111,-111.82861111111,"['May', 'Jun', 'Aug', 'Sep', 'Jul', 'Oct', 'Nov']",0,0,1
2873,Sandtrap Canyon,San Diego,2.6,I,3.0,A,,1 h,3 h,2 mi,Closed,https://ropewiki.com/Sandtrap_Canyon,80.0,0 minutes,Passenger,32.89,-117.25083333333,,0,1,1
656,Ladder Canyon,Superstition Mountains,2.6,II,3.0,A,,2 h,4 h,3 mi,No,https://ropewiki.com/Ladder_Canyon,80.0,0 minutes,Passenger,33.561666666667,-111.3475,"['Dec', 'Jan', 'Feb', 'Mar']",0,1,1
55230,Crack'N Jill,Kane Creek Road,3.2,III,3.0,A,,,,3 mi,No,https://ropewiki.com/Crack%27N_Jill,80.0,0 minutes,Passenger,38.544444444444,-109.58222222222,,0,5,5
708,Y Bar Canyon,Mazatzal,3.1,IV,3.0,B,,,,11.2 mi,No,https://ropewiki.com/Y_Bar_Canyon,160.0,15 minutes,Passenger,34.050833333333,-111.45472222222,"['Mar', 'Apr', 'May']",0,7,7
1049,Cottonwood Narrows,Southwest Escalante,2.9,I,1.0,A,,1 h,2 h,2.5 mi,No,https://ropewiki.com/Cottonwood_Narrows,0.0,0 minutes,,37.399166666667,-111.85083333333,"['Apr', 'May', 'Sep', 'Oct', 'Mar', 'Jun', 'Jul', 'Aug', 'Nov']",0,0,0
49445,Grizzly Creek,Kings Canyon National Park,2.8,IV,3.0,C,,,,6 mi,No,https://ropewiki.com/Grizzly_Creek,200.0,0.5 minutes,Passenger,36.806111111111,-118.74472222222,"['Jul', 'Aug', 'Sep', 'Oct']",0,12,14
535,Monoxide,Poison Springs,2.6,II,3.0,B,,2 h,5 h,,,https://ropewiki.com/Monoxide,56.0,,Passenger,38.154166666667,-110.53333333333,"['Mar', 'Apr', 'May', 'Sep', 'Oct', 'Nov']",0,1,1
33468,Emerald Canyon (Lower),North Shore,3.8,II,3.0,C,,,,1 mi,No,https://ropewiki.com/Emerald_Canyon_(Lower),90.0,0.5 minutes,Passenger,20.807222222222,-156.11361111111,"['Jan', 'Feb', 'Mar', 'Apr', 'May']",0,4,4
395,Green Mountain Canyon,Lytle Creek Area,3.8,III,3.0,A,,6 h,,1.8 mi,No,https://ropewiki.com/Green_Mountain_Canyon,180.0,40 minutes,4WD,34.222222222222,-117.49638888889,,0,5,5
69782,High Noon Canyon,Black Mountains North,3.8,III,3.0,A,,4 h,6 h,3 mi,No,https://ropewiki.com/High_Noon_Canyon,215.0,0 minutes,Passenger,36.126944444444,-116.73444444444,"['Nov', 'Dec', 'Jan', 'Feb', 'Mar']",0,7,7
18740,Leah's Lair (The Fissure),New Mexico,4.0,II,2.0,A,,2 h,,2.2 mi,No,https://ropewiki.com/Leah%27s_Lair_(The_Fissure),0.0,,,32.898888888889,-105.89027777778,"['Dec', 'Jan', 'Feb', 'Mar', 'Apr', 'May', 'Jun', 'Jul', 'Aug', 'Sep', 'Oct', 'Nov']",0,0,0
9974,Mill Creek,Silverton,3.8,III,3.0,C,,3 h,9 h,4 mi,No,https://ropewiki.com/Mill_Creek,115.0,15 minutes,4WD,37.872777777778,-107.73722222222,"['Jul', 'Aug', 'Sep']",0,8,9
18798,Rattlesnake Canyon (Santa Catalina Mountains),Santa Catalina Mountains,3.8,II,2.0,A,,4 h,,9 mi,No,https://ropewiki.com/Rattlesnake_Canyon_(Santa_Catalina_Mountains),0.0,,,32.32,-110.82,"['Dec', 'Jan', 'Feb', 'Mar', 'Apr', 'May']",0,0,0
240,Boltergeist Canyon,St. George,2.4,I,3.0,A,,1.5 h,3 h,1.1 mi,No,https://ropewiki.com/Boltergeist_Canyon,150.0,0 minutes,Passenger,37.249722222222,-113.43027777778,"['Dec', 'Jan', 'Feb', 'Mar', 'Apr', 'May', 'Jun', 'Jul', 'Aug', 'Sep', 'Oct', 'Nov']",0,5,6
382,Classic Canyon,Big Tujunga Region,2.5,II,3.0,A,,3.5 h,,3.3 mi,No,https://ropewiki.com/Classic_Canyon,140.0,0 minutes,Passenger,34.303333333333,-118.16555555556,,0,3,3
74562,Charisma Canyon,Secret Mountain,2.7,III,3.0,A,,5 h,7.5 h,4.66 mi,No,https://ropewiki.com/Charisma_Canyon,210.0,0 minutes,High Clearance,34.969722222222,-111.88083333333,"['May', 'Sep', 'Mar', 'Apr', 'Oct', 'Nov']",0,3,3
256,Fire Swamp Canyon,Princess Bride Range,2.7,III,4.0,A,,6 h,8 h,5.5 mi,No,https://ropewiki.com/Fire_Swamp_Canyon,185.0,0 minutes,High Clearance,36.593333333333,-117.27666666667,"['Nov', 'Dec', 'Jan', 'Feb', 'Mar']",0,6,6
7414,Secret Canyon (Nevada),Lake Mead NRA,2.6,III,3.0,A,,4 h,7 h,,No,https://ropewiki.com/Secret_Canyon_(Nevada),60.0,,Passenger,36.003611111111,-114.72638888889,"['Oct', 'Nov', 'Dec', 'Jan', 'Feb', 'Mar', 'Apr', 'May']",0,2,3
19698,Campaign Creek,Superstition Mountains,3.0,I,3.0,B,,1 h,3 h,2.25 mi,No,https://ropewiki.com/Campaign_Creek,15.0,0 minutes,4WD - High Clearance,33.548333333333,-111.07722222222,,0,1,1
48305,Chinook Creek,Mount Rainier National Park,3.0,II,3.0,C,,,,,No,https://ropewiki.com/Chinook_Creek,130.0,0 minutes,Passenger,46.863888888889,-121.53027777778,"['Aug', 'Sep', 'Jul', 'Jun']",0,4,6
133,Fantastic Mr. Fox Canyon,Big Tujunga Region,3.0,IV,3.0,A,,10 h,12 h,7.9 mi,No,https://ropewiki.com/Fantastic_Mr._Fox_Canyon,185.0,10 minutes,,34.305555555556,-118.18111111111,,0,6,6
654,Kelly Canyon,Flagstaff,3.0,III,1.0,A,,4.5 h,,5.5 mi,No,https://ropewiki.com/Kelly_Canyon,0.0,,,35.060833333333,-111.70861111111,"['May', 'Jun', 'Jul', 'Aug', 'Mar', 'Apr', 'Sep', 'Oct', 'Nov']",0,0,0
42148,Leave it to Beaver,Wet Beaver Wilderness,2.9,III,3.0,B,,5 h,7 h,6 mi,No,https://ropewiki.com/Leave_it_to_Beaver,100.0,0 minutes,,34.660833333333,-111.66333333333,"['Dec', 'Jan', 'Feb', 'Mar', 'Apr', 'May', 'Jun', 'Jul', 'Aug', 'Sep', 'Oct', 'Nov']",0,7,8
73345,Lower Lindsey Creek,Oregon Side,3.0,I,3.0,C2,,,,1.2 mi,No,https://ropewiki.com/Lower_Lindsey_Creek,35.0,0 minutes,Passenger,45.685555555556,-121.71916666667,"['Oct', 'Jul', 'Aug', 'Sep']",0,4,5
2229,Moffett Creek,Oregon Side,3.0,IV,3.0,C1,,12 h,,10.8 mi,No,https://ropewiki.com/Moffett_Creek,160.0,,Passenger,45.6225,-121.97472222222,"['Apr', 'May', 'Jun', 'Jul']",0,11,11
221,Painted Canyon,Mecca Hills,3.0,II,2.0,A,,3 h,5 h,6.1 mi,No,https://ropewiki.com/Painted_Canyon,0.0,0 minutes,,33.619166666667,-115.99916666667,,0,0,0
1364,Tongva Canyon,San Gabriels Front Range,3.0,II,3.0,A,,3 h,4 h,2.1 mi,No,https://ropewiki.com/Tongva_Canyon,320.0,0 minutes,,34.222222222222,-118.14555555556,,0,1,1
587,Wild Horse Window Canyon,Eastern Reef,3.0,II,2.0,A,,3 h,5 h,,No,https://ropewiki.com/Wild_Horse_Window_Canyon,115.0,,,38.653333333333,-110.67638888889,"['Dec', 'Jan', 'Feb', 'Mar', 'Apr', 'May', 'Sep', 'Oct', 'Nov', 'Jun', 'Jul', 'Aug']",0,1,1
18826,Willow Springs Canyon (Lower),Superstition Mountains,3.0,I,2.0,,,2 h,,2.4 mi,No,https://ropewiki.com/Willow_Springs_Canyon_(Lower),0.0,,,33.53,-111.5,"['Nov', 'Dec', 'Jan', 'Feb', 'Mar']",0,0,0
18745,Marble Canyon (North),New Mexico,4.5,III,2.0,,,5 h,,5 mi,No,https://ropewiki.com/Marble_Canyon_(North),0.0,,,32.891111111111,-105.90166666667,"['Nov', 'Dec', 'Jan', 'Feb', 'Mar', 'Apr', 'May', 'Oct']",0,0,0
46158,Porcupine,West Canyon,4.3,III,4.0,B,R,7 h,13 h,7.1 mi,Yes,https://ropewiki.com/Porcupine,70.0,,,36.958333333333,-111.07833333333,,0,6,8
56944,Right Atrium,Escalante,4.3,III,4.0,B,R,7 h,8 h,,No,https://ropewiki.com/Right_Atrium,120.0,60 minutes,4WD - High Clearance,37.345,-111.00277777778,"['Mar', 'Apr', 'May', 'Sep', 'Oct', 'Nov']",0,0,0
39954,Four Boulders Canyon,West Clear Creek Wilderness,2.5,II,3.0,A,,3 h,4 h,1.5 mi,No,https://ropewiki.com/Four_Boulders_Canyon,200.0,0 minutes,High Clearance,34.545,-111.39666666667,"['Mar', 'Apr', 'May', 'Jun', 'Jul', 'Aug', 'Sep', 'Oct', 'Nov']",0,6,6
953,Repeat Jr,Yellow Cat Mesa,2.5,I,3.0,A,,1 h,2 h,,No,https://ropewiki.com/Repeat_Jr,197.0,,High Clearance,38.8,-109.42472222222,"['Sep', 'Oct', 'Nov', 'Dec', 'Jan', 'Feb', 'Mar', 'Apr', 'May']",0,1,1
56497,Paradise Creek,South Cascades,3.5,III,3.0,C1,,,,,No,https://ropewiki.com/Paradise_Creek,125.0,0 minutes,Passenger,45.975555555556,-121.96638888889,"['Jun', 'Jul']",0,6,7
19625,Splash Down Canyon,Four Peaks Wilderness,2.7,II,3.0,B,,3 h,5 h,1.5 mi,No,https://ropewiki.com/Splash_Down_Canyon,140.0,0 minutes,Passenger,33.558055555556,-111.44972222222,"['Nov', 'Dec', 'Jan', 'Feb', 'Mar', 'Apr']",0,4,4
8280,Carpool (Lower W. Wailua Iki Stream),North Shore,5.0,III,3.0,C,R,3 h,5 h,1.5 mi,No,https://ropewiki.com/Carpool_(Lower_W._Wailua_Iki_Stream),150.0,0 minutes,Passenger,20.818611111111,-156.13972222222,"['Nov', 'Dec', 'Jan', 'Feb', 'Mar', 'Apr']",0,5,5
640,Dupont Creek,Sierra Ancha Mountains,5.0,I,2.0,A,,3 h,,3 mi,No,https://ropewiki.com/Dupont_Creek,0.0,,,33.890277777778,-111.04916666667,"['Oct', 'Mar', 'Apr', 'May']",0,0,0
8273,Excelsior Canyon (Punalau Stream),North Shore,5.0,III,3.0,C,,4 h,6 h,3 mi,No,https://ropewiki.com/Excelsior_Canyon_(Punalau_Stream),150.0,30 minutes,Passenger,20.856388888889,-156.17638888889,"['Nov', 'Dec', 'Jan', 'Feb', 'Mar', 'Apr']",0,9,10
18780,Hot Springs Canyon,Santa Catalina Mountains,5.0,III,1.0,B,,9 h,,12 mi,No,https://ropewiki.com/Hot_Springs_Canyon,0.0,,,32.34,-110.24,"['Mar', 'Apr', 'May', 'Jun', 'Jul', 'Aug', 'Sep', 'Oct', 'Nov']",0,0,0
31807,Hulk Canyon,Funeral Mountains,5.0,IV,4.0,A,R,,,,No,https://ropewiki.com/Hulk_Canyon,500.0,0 minutes,,36.468888888889,-116.61,"['Nov', 'Dec', 'Jan', 'Feb', 'Mar']",0,4,4
8269,Knucklehead Canyon (Wailua Nui Stream),North Shore,5.0,III,3.0,C,,5 h,7 h,2.5 mi,No,https://ropewiki.com/Knucklehead_Canyon_(Wailua_Nui_Stream),110.0,0.5 minutes,Passenger,20.824722222222,-156.14472222222,"['Jan', 'Feb', 'Mar', 'Apr', 'May', 'Jun', 'Jul', 'Aug', 'Sep', 'Oct', 'Nov', 'Dec']",0,10,10
73354,Ledbetter Creek,North Carolina,5.0,III,3.0,C1,,4 h,10 h,2.5 mi,No,https://ropewiki.com/Ledbetter_Creek,100.0,0 minutes,Passenger,35.292222222222,-83.679722222222,,0,6,6
67281,Merlin Canyon,Navajo Canyon,5.0,IV,4.0,B,R,10 h,,,No,https://ropewiki.com/Merlin_Canyon,220.0,5 minutes,,36.913611111111,-111.32305555556,"['Mar', 'Apr', 'May', 'Sep', 'Oct', 'Nov']",0,10,15
58375,Potato Canyon,Navajo Indian Reservation,5.0,IV,3.0,A,,,,3 mi,Closed,https://ropewiki.com/Potato_Canyon,,0 minutes,Passenger,36.605833333333,-110.89666666667,"['Dec', 'Jan', 'Feb', 'Mar', 'Apr', 'May', 'Sep', 'Oct', 'Nov', 'Jun', 'Jul', 'Aug']",0,0,0
30288,Tanks Canyon,San Carlos Indian Reservation,5.0,,1.0,B,,,,,No,https://ropewiki.com/Tanks_Canyon,0.0,,,33.73,-110.49,"['Apr', 'May', 'Oct', 'Nov']",0,0,0
18801,Tucker Box,Sierra Ancha Mountains,5.0,I,1.0,A,,2 h,,1.5 mi,No,https://ropewiki.com/Tucker_Box,0.0,,,33.76,-111.04,"['Sep', 'Oct', 'Nov', 'Dec', 'Jan', 'Feb', 'Mar', 'Apr', 'May']",0,0,0
779,2.8-Mile Wash,Grand Canyon,2.5,I,3.0,A,,2 h,3 h,3.7 mi,No,https://ropewiki.com/2.8-Mile_Wash,160.0,0.5 minutes,Passenger,36.844166666667,-111.61888888889,"['Sep', 'Oct', 'Nov', 'Dec', 'Jan', 'Feb', 'Mar', 'Apr', 'May']",0,1,1
633,Damocles Canyon,Superstition Mountains,2.6,I,3.0,B,,,,1.5 mi,No,https://ropewiki.com/Damocles_Canyon,15.0,0 minutes,Passenger,33.541666666667,-111.38416666667,"['Nov', 'Dec', 'Jan', 'Feb']",0,0,2
650,Hose Canyon,Superstition Mountains,2.5,III,3.0,B,,,,5 mi,No,https://ropewiki.com/Hose_Canyon,80.0,0 minutes,Passenger,33.556944444444,-111.3825,"['Dec', 'Jan', 'Feb', 'Mar', 'Apr', 'May', 'Jun', 'Jul', 'Aug', 'Sep', 'Oct', 'Nov']",0,2,4
612,Backyard Canyon,Superstition Mountains,2.6,III,3.0,B,,5 h,8 h,3.2 mi,Yes,https://ropewiki.com/Backyard_Canyon,100.0,0 minutes,High Clearance,33.525833333333,-111.55055555556,"['Dec', 'Jan', 'Feb', 'Mar', 'Apr', 'May', 'Sep', 'Oct', 'Nov']",0,3,4
1372,Coyote Canyon (Right Fork),San Gabriels Front Range,2.6,III,3.0,A,,3 h,6 h,3.2 mi,No,https://ropewiki.com/Coyote_Canyon_(Right_Fork),110.0,0 minutes,,34.189722222222,-118.08888888889,,0,9,9
844,North Canyon,Grand Canyon,2.6,IV,3.0,A,,8 h,12 h,14 mi,No,https://ropewiki.com/North_Canyon,70.0,0 minutes,Passenger,36.624444444444,-111.77444444444,"['Mar', 'Apr', 'May', 'Sep', 'Oct', 'Nov']",0,0,0
76348,Cat's Cradle,Page and Wahweap,3.1,I,3.0,A,,,,1.2 mi,No,https://ropewiki.com/Cat%27s_Cradle,130.0,0 minutes,Passenger,36.993611111111,-111.60527777778,"['Oct', 'Nov', 'Dec', 'Jan', 'Feb', 'Mar', 'Apr', 'May', 'Jun']",0,1,3
2856,Goldie Creek,Vancouver,3.1,III,3.0,C,,6 h,,3.29 mi,No,https://ropewiki.com/Goldie_Creek,100.0,,Passenger,49.352777777778,-122.92,"['Aug', 'Jul', 'May', 'Jun']",0,12,12
55429,Rim Shot,Kane Creek Road,3.1,III,3.0,A,,4 h,6 h,4 mi,No,https://ropewiki.com/Rim_Shot,210.0,0 minutes,Passenger,38.556666666667,-109.57888888889,"['Mar', 'Apr', 'May', 'Sep', 'Oct', 'Nov']",0,6,6
71412,Valkyrie Creek,Cascade Mountains,3.0,III,3.0,C,,,,,No,https://ropewiki.com/Valkyrie_Creek,180.0,0.5 minutes,Passenger,44.695277777778,-122.27916666667,"['Mar', 'Apr', 'May', 'Jun']",0,6,8
39871,Watson Canyon,Capitol Reef National Park,3.0,I,3.0,A,,2 h,3 h,,No,https://ropewiki.com/Watson_Canyon,25.0,0 minutes,4WD - High Clearance,38.359166666667,-111.43388888889,"['Mar', 'Apr', 'May', 'Jun', 'Jul', 'Aug', 'Sep', 'Oct', 'Nov']",0,1,1
2275,Yaquina River,Coastal Range,3.0,II,3.0,C,,3 h,5 h,2.6 mi,No,https://ropewiki.com/Yaquina_River,90.0,0 minutes,Passenger,44.711944444444,-123.59194444444,"['Jun', 'Jul', 'Aug']",0,3,4
69470,Chandelier Canyon,Sierra Ancha Mountains,2.5,III,3.0,B,,4 h,8 h,,No,https://ropewiki.com/Chandelier_Canyon,120.0,0 minutes,Passenger,33.9275,-110.95055555556,"['Sep', 'Oct', 'Nov', 'Dec', 'Jan', 'Feb', 'Mar', 'Apr', 'May', 'Jun', 'Jul', 'Aug']",0,5,5
28262,Little Woodward Creek,Washington Side,2.5,III,3.0,C,,,,3.5 mi,No,https://ropewiki.com/Little_Woodward_Creek,,15 minutes,Passenger,45.654722222222,-122.06416666667,"['Apr', 'May', 'Jun', 'Jul']",0,7,9
1116,Lost Spring Canyon (Middle Fork),Ekker Ranch Road,2.8,II,3.0,A,,2 h,4 h,3 mi,No,https://ropewiki.com/Lost_Spring_Canyon_(Middle_Fork),40.0,,4WD - High Clearance,38.337222222222,-110.3875,"['Mar', 'Apr', 'May', 'Sep', 'Oct', 'Nov', 'Dec', 'Jan', 'Feb']",0,0,2
64040,Reflection,Sedona,2.7,II,3.0,A,,3.5 h,5.5 h,,No,https://ropewiki.com/Reflection,75.0,0.5 minutes,,34.934444444444,-111.9075,"['Sep', 'Oct', 'Nov', 'Dec', 'Jan', 'Feb', 'Mar', 'Apr', 'May']",0,2,4
8415,Cañon Aquetzalli,Jalisco,3.7,II,3.0,C,,3.767 h,7.167 h,1.2 mi,No,https://ropewiki.com/Ca%C3%B1on_Aquetzalli,50.0,30 minutes,High Clearance,20.046944444444,-103.94,"['Nov', 'Dec', 'Jan', 'Feb', 'Mar', 'Apr', 'May']",0,0,6
55575,Copper Creek,Arizona,3.7,III,1.0,B,,4 h,7 h,7.5 mi,Yes,https://ropewiki.com/Copper_Creek,0.0,25 minutes,High Clearance,32.739166666667,-110.5175,"['Sep', 'Oct', 'Nov', 'Dec', 'Jan', 'Feb', 'Mar', 'Apr', 'May']",0,0,0
43095,Evans Creek,Cascade Mountains,3.7,III,3.0,C,,6.5 h,,,Closed,https://ropewiki.com/Evans_Creek,175.0,1 minutes,Passenger,44.856666666667,-122.37083333333,"['Jul', 'Aug', 'Sep', 'Jun']",0,6,8
31956,Gastropod Casket Canyon,Funeral Mountains,3.8,IV,3.0,A,,,,14.4 mi,No,https://ropewiki.com/Gastropod_Casket_Canyon,200.0,0 minutes,,36.438888888889,-116.59833333333,"['Nov', 'Dec', 'Jan', 'Feb', 'Mar']",0,6,8
653,Junkyard Canyon,Page and Wahweap,3.7,III,4.0,B,,,,,No,https://ropewiki.com/Junkyard_Canyon,190.0,1 minutes,,36.91,-111.49583333333,,0,6,8
464,Malibu Canyon,Santa Monica Mountains,3.7,III,2.0,B,,4 h,7 h,3.8 mi,No,https://ropewiki.com/Malibu_Canyon,100.0,1 minutes,Passenger,34.064722222222,-118.69944444444,,0,1,1
603,Rock Canyon,Zion East Side,2.3,III,3.0,A,,5 h,8 h,,No,https://ropewiki.com/Rock_Canyon,110.0,0 minutes,4WD - High Clearance,37.156388888889,-112.82666666667,"['Mar', 'Apr', 'Oct', 'Nov', 'Dec', 'Jan', 'Feb']",0,3,5
812,Cremation Canyon,Grand Canyon,2.6,IV,3.0,A,,24 h,48 h,15.5 mi,Yes,https://ropewiki.com/Cremation_Canyon,200.0,0.5 minutes,Passenger,36.088333333333,-112.06972222222,"['Mar', 'Apr', 'May', 'Sep', 'Oct', 'Nov']",0,4,5
7611,Fins and Things Canyon,Sand Flats Road,2.7,II,3.0,A,,2 h,5 h,2.5 mi,No,https://ropewiki.com/Fins_and_Things_Canyon,17.0,,Passenger,38.576111111111,-109.49277777778,"['Dec', 'Jan', 'Feb', 'Mar', 'Apr', 'May', 'Jun', 'Jul', 'Aug', 'Sep', 'Oct', 'Nov']",0,2,2
530,Lucky Charms,The Irish,2.3,I,3.0,A,,1 h,2 h,,No,https://ropewiki.com/Lucky_Charms,,,Passenger,38.025277777778,-110.55861111111,"['Dec', 'Jan', 'Feb', 'Mar', 'Apr', 'May', 'Jun', 'Jul', 'Aug', 'Sep', 'Oct', 'Nov']",0,0,0
598,Hidden Canyon (End),Zion Main Canyon,2.5,II,4.0,A,,4 h,6 h,,Yes,https://ropewiki.com/Hidden_Canyon_(End),450.0,,,37.267777777778,-112.93833333333,,0,0,0
1027,Dang Canyon,Eastern Reef,2.9,II,2.0,A,,3 h,4 h,5 mi,,https://ropewiki.com/Dang_Canyon,0.0,,,38.595833333333,-110.8525,"['Mar', 'Apr', 'May', 'Jun', 'Jul', 'Aug', 'Sep', 'Oct', 'Nov', 'Dec', 'Jan', 'Feb']",0,0,0
65977,Knickerbocker Creek,El Dorado National Forest,2.8,II,3.0,B,,,,3.2 mi,No,https://ropewiki.com/Knickerbocker_Creek,105.0,0.5 minutes,Passenger,38.872222222222,-121.04416666667,"['Jun', 'Jul', 'Aug']",0,1,3
660,Micro Canyon,Superstition Mountains,2.8,II,2.0,B,,3 h,5 h,5.4 mi,No,https://ropewiki.com/Micro_Canyon,0.0,0 minutes,Passenger,33.560555555556,-111.335,"['Sep', 'Oct', 'Nov', 'Dec', 'Jan', 'Feb', 'Mar', 'Apr', 'May']",0,0,0
233,Smokestack Canyon,Capitol Reef National Park,2.9,III,3.0,A,,5 h,7.5 h,5.4 mi,Yes,https://ropewiki.com/Smokestack_Canyon,115.0,0 minutes,Passenger,38.3275,-111.28888888889,"['Dec', 'Jan', 'Feb', 'Mar', 'Apr', 'May', 'Sep', 'Oct', 'Nov', 'Jun', 'Jul', 'Aug']",0,2,2
46063,Leopard,West Canyon,4.3,II,4.0,B,R,2.5 h,3.5 h,1.3 mi,Yes,https://ropewiki.com/Leopard,35.0,,,36.938611111111,-111.02722222222,"['Mar', 'Apr', 'May', 'Sep', 'Oct', 'Nov']",0,2,2
46059,Ocelot,West Canyon,4.3,I,4.0,B,R,1 h,3 h,1.2 mi,Yes,https://ropewiki.com/Ocelot,130.0,,,36.931388888889,-111.05666666667,"['Mar', 'Apr', 'May', 'Sep', 'Oct', 'Nov']",0,2,2
710,Zigzag Canyon,Superstition Mountains,2.5,II,3.0,A,,,,3.7 mi,No,https://ropewiki.com/Zigzag_Canyon,190.0,0.5 minutes,Passenger,33.523611111111,-111.30972222222,"['Nov', 'Dec', 'Jan', 'Feb']",0,4,4
430,Big Tujunga Narrows,Big Tujunga Region,3.3,II,2.0,B,,4 h,,3 mi,No,https://ropewiki.com/Big_Tujunga_Narrows,0.0,,Passenger,34.308611111111,-118.14611111111,,0,0,0
